,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
460,-0.6420876999999999,-0.008446819,-5.2610790099423176e-05,5.2610790099423176e-05,0.872865275142315
461,-0.6431161999999999,-0.0086125,-5.3642729852656026e-05,5.3642729852656026e-05,0.8747628083491461
462,-0.6441178000000001,-0.008779049,-5.468007592107171e-05,5.468007592107171e-05,0.8766603415559773
463,-0.6451220999999999,-0.008956054,-5.578254691062983e-05,5.578254691062983e-05,0.8785578747628083
464,-0.6461534999999999,-0.009126199,-5.684229057051722e-05,5.684229057051722e-05,0.8804554079696395
465,-0.6471281999999999,-0.009302614,-5.794108676058472e-05,5.794108676058472e-05,0.8823529411764706
466,-0.6481321999999999,-0.009477867,-5.9032645464197776e-05,5.9032645464197776e-05,0.8842504743833017
467,-0.6491405,-0.009661765,-6.017804932305917e-05,6.017804932305917e-05,0.8861480075901328
468,-0.6501578,-0.009845305,-6.132122338833134e-05,6.132122338833134e-05,0.888045540796964
469,-0.6511558000000001,-0.01002953,-6.246866395809686e-05,6.246866395809686e-05,0.8899430740037951
470,-0.6521879,-0.01021918,-6.364989399775506e-05,6.364989399775506e-05,0.8918406072106262
471,-0.6532163000000001,-0.01041362,-6.486095842649821e-05,6.486095842649821e-05,0.8937381404174574
472,-0.6542117,-0.01060574,-6.605757279622735e-05,6.605757279622735e-05,0.8956356736242884
473,-0.6552234,-0.01080565,-6.730270697618028e-05,6.730270697618028e-05,0.8975332068311196
474,-0.6562597,-0.01101177,-6.858651997789052e-05,6.858651997789052e-05,0.8994307400379506
475,-0.6572606,-0.01121284,-6.983887918735044e-05,6.983887918735044e-05,0.9013282732447818
476,-0.6582488000000001,-0.01142324,-7.114935005655203e-05,7.114935005655203e-05,0.9032258064516129
477,-0.6592621999999999,-0.01163634,-7.247663780477857e-05,7.247663780477857e-05,0.905123339658444
478,-0.6602879,-0.01184984,-7.380641694249028e-05,7.380641694249028e-05,0.9070208728652751
479,-0.6613078,-0.01206762,-7.516285394769334e-05,7.516285394769334e-05,0.9089184060721063
