,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
599,-0.4838871,2.302228e-05,1.5075662680810704e-07,1.5075662680810704e-07,0.7173652694610778
600,-0.48397029999999996,2.196297e-05,1.4381995492573503e-07,1.4381995492573503e-07,0.718562874251497
601,-0.4840242,2.057507e-05,1.3473157956295723e-07,1.3473157956295723e-07,0.7197604790419162
602,-0.48413829999999997,1.887294e-05,1.2358553420216398e-07,1.2358553420216398e-07,0.7209580838323353
603,-0.484199,1.461134e-05,9.567933026382994e-08,9.567933026382994e-08,0.7221556886227545
604,-0.48430740000000005,1.044249e-05,6.838048046837193e-08,6.838048046837193e-08,0.7233532934131737
605,-0.484426,7.716531e-06,5.0530103196563895e-08,5.0530103196563895e-08,0.7245508982035928
606,-0.4845206,6.186348e-06,4.051001711129738e-08,4.051001711129738e-08,0.725748502994012
607,-0.4845696,4.7615230000000005e-06,3.1179846042582155e-08,3.1179846042582155e-08,0.7269461077844311
608,-0.48466400000000004,3.6340660000000004e-06,2.3796927661292904e-08,2.3796927661292904e-08,0.7281437125748503
609,-0.4847403,2.213857e-06,1.44969835114296e-08,1.44969835114296e-08,0.7293413173652694
610,-0.48487600000000003,5.029879e-07,3.2937119663775036e-09,3.2937119663775036e-09,0.7305389221556886
611,-0.4849277,-1.7015059999999999e-06,-1.1141959226182419e-08,1.1141959226182419e-08,0.7317365269461078
612,-0.4850223,-4.493647e-06,-2.9425715601859148e-08,2.9425715601859148e-08,0.7329341317365269
613,-0.48515649999999994,-7.039676e-06,-4.6097858577950917e-08,4.6097858577950917e-08,0.7341317365269461
614,-0.4852398,-1.019285e-05,-6.674576469233343e-08,6.674576469233343e-08,0.7353293413173653
615,-0.4853169,-1.201622e-05,-7.868572505347481e-08,7.868572505347481e-08,0.7365269461077845
616,-0.4853838,-1.33821e-05,-8.762990701219729e-08,8.762990701219729e-08,0.7377245508982035
617,-0.4854935,-1.454283e-05,-9.523070673468237e-08,9.523070673468237e-08,0.7389221556886227
618,-0.4855813,-1.536827e-05,-1.0063592941603644e-07,1.0063592941603644e-07,0.7401197604790419
619,-0.4856376,-1.6142820000000002e-05,-1.0570790948465777e-07,1.0570790948465777e-07,0.741317365269461
620,-0.4857473,-1.7335910000000002e-05,-1.135206119571533e-07,1.135206119571533e-07,0.7425149700598802
621,-0.48587240000000004,-1.918859e-05,-1.2565250277573616e-07,1.2565250277573616e-07,0.7437125748502994
622,-0.48592920000000006,-2.2388209999999998e-05,-1.4660455089033448e-07,1.4660455089033448e-07,0.7449101796407186
623,-0.4860175,-2.548132e-05,-1.6685914035525388e-07,1.6685914035525388e-07,0.7461077844311377
624,-0.48611980000000005,-2.822658e-05,-1.8483590622341394e-07,1.8483590622341394e-07,0.7473053892215569
625,-0.48618900000000004,-3.069801e-05,-2.010195531164393e-07,2.010195531164393e-07,0.7485029940119761
626,-0.48628679999999996,-3.2943390000000006e-05,-2.1572295845693506e-07,2.1572295845693506e-07,0.7497005988023951
627,-0.48638159999999997,-3.383626e-05,-2.215697325113794e-07,2.215697325113794e-07,0.7508982035928143
628,-0.4864366,-3.617109e-05,-2.3685888262902081e-07,2.3685888262902081e-07,0.7520958083832335
629,-0.4865545,-3.7650329999999996e-05,-2.4654537904204435e-07,2.4654537904204435e-07,0.7532934131736527
630,-0.4866132000000001,-4.174238e-05,-2.733413199623231e-07,2.733413199623231e-07,0.7544910179640718
631,-0.48669989999999996,-4.9775500000000005e-05,-3.2594454057925335e-07,3.2594454057925335e-07,0.755688622754491
632,-0.48679279999999997,-5.2171940000000004e-05,-3.416371310067879e-07,3.416371310067879e-07,0.7568862275449102
633,-0.48686599999999997,-5.499544e-05,-3.6012623529153687e-07,3.6012623529153687e-07,0.7580838323353293
634,-0.48698050000000004,-5.632962e-05,-3.6886283637339494e-07,3.6886283637339494e-07,0.7592814371257485
635,-0.4870423,-6.182196999999999e-05,-4.048283514852564e-07,4.048283514852564e-07,0.7604790419161677
636,-0.4871719,-6.320398e-05,-4.1387815740435186e-07,4.1387815740435186e-07,0.7616766467065869
637,-0.4872678,-6.465804e-05,-4.233997678085602e-07,4.233997678085602e-07,0.7628742514970059
638,-0.48730730000000005,-6.515875e-05,-4.266785634191203e-07,4.266785634191203e-07,0.7640718562874251
639,-0.48740690000000003,-6.548679e-05,-4.28826665338571e-07,4.28826665338571e-07,0.7652694610778443
640,-0.4875339,-6.793804e-05,-4.4487816768600893e-07,4.4487816768600893e-07,0.7664670658682635
641,-0.48760820000000005,-6.916548000000001e-05,-4.5291580401087964e-07,4.5291580401087964e-07,0.7676646706586826
642,-0.4876525,-7.122143e-05,-4.6637876627552615e-07,4.6637876627552615e-07,0.7688622754491018
643,-0.4878005,-7.381097e-05,-4.83335832012919e-07,4.83335832012919e-07,0.770059880239521
644,-0.48784970000000005,-7.509736e-05,-4.917594901892456e-07,4.917594901892456e-07,0.7712574850299401
645,-0.4879477,-7.677287e-05,-5.02731219999814e-07,5.02731219999814e-07,0.7724550898203593
646,-0.4880183,-7.834901999999999e-05,-5.13052311453119e-07,5.13052311453119e-07,0.7736526946107785
647,-0.48817299999999997,-7.990843000000001e-05,-5.232637844875376e-07,5.232637844875376e-07,0.7748502994011977
648,-0.4882207,-8.260519e-05,-5.409229581623878e-07,5.409229581623878e-07,0.7760479041916167
649,-0.4882857,-8.493693000000001e-05,-5.561918740557544e-07,5.561918740557544e-07,0.7772455089820359
650,-0.48842420000000003,-8.801992e-05,-5.763801947991006e-07,5.763801947991006e-07,0.7784431137724551
651,-0.4884755,-9.024198e-05,-5.909308939551018e-07,5.909308939551018e-07,0.7796407185628742
652,-0.4886246,-9.223966e-05,-6.040122872072914e-07,6.040122872072914e-07,0.7808383233532934
653,-0.48866099999999996,-9.647877e-05,-6.317712200440267e-07,6.317712200440267e-07,0.7820359281437126
654,-0.48877440000000005,-9.933816999999999e-05,-6.504954080347512e-07,6.504954080347512e-07,0.7832335329341318
655,-0.4888488,-0.0001014283,-6.641821909420233e-07,6.641821909420233e-07,0.7844311377245509
656,-0.4889535,-0.000103905,-6.804003473372908e-07,6.804003473372908e-07,0.7856287425149701
657,-0.4890561,-0.0001033747,-6.769277877473484e-07,6.769277877473484e-07,0.7868263473053893
658,-0.4891049,-0.0001113602,-7.292191786684969e-07,7.292191786684969e-07,0.7880239520958083
659,-0.4892176,-0.0001151152,-7.538080175525884e-07,7.538080175525884e-07,0.7892215568862275
660,-0.48930150000000006,-0.0001170296,-7.663440689932555e-07,7.663440689932555e-07,0.7904191616766467
