,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
539,-0.48630790000000007,0.00011114950000000001,6.92291738955912e-07,6.92291738955912e-07,0.6371158392434988
540,-0.4863853,0.0001094957,6.819910891294593e-07,6.819910891294593e-07,0.6382978723404256
541,-0.48651059999999996,0.00010782299999999999,6.715727211498322e-07,6.715727211498322e-07,0.6394799054373522
542,-0.48656499999999997,0.0001061161,6.60941339369223e-07,6.60941339369223e-07,0.640661938534279
543,-0.4866519,0.0001042103,6.490711141671106e-07,6.490711141671106e-07,0.6418439716312057
544,-0.4867407,0.0001021346,6.361426712811706e-07,6.361426712811706e-07,0.6430260047281324
545,-0.48681890000000005,0.0001001666,6.238850350141138e-07,6.238850350141138e-07,0.6442080378250591
546,-0.48696320000000004,9.842985000000001e-05,6.130677332931733e-07,6.130677332931733e-07,0.6453900709219857
547,-0.48705,9.68259e-05,6.030775728813105e-07,6.030775728813105e-07,0.6465721040189125
548,-0.48711990000000005,9.591594999999999e-05,5.974099732262249e-07,5.974099732262249e-07,0.6477541371158392
549,-0.4872205,9.510729999999999e-05,5.923733179582597e-07,5.923733179582597e-07,0.648936170212766
550,-0.48730500000000004,9.450049999999999e-05,5.885938801092505e-07,5.885938801092505e-07,0.6501182033096926
551,-0.4873838,9.347739e-05,5.822214663688092e-07,5.822214663688092e-07,0.6513002364066194
552,-0.48747399999999996,9.182557e-05,5.719331489203083e-07,5.719331489203083e-07,0.652482269503546
553,-0.4875656,8.923530999999999e-05,5.557997826006403e-07,5.557997826006403e-07,0.6536643026004728
554,-0.4876284000000001,8.764087e-05,5.458688549737876e-07,5.458688549737876e-07,0.6548463356973995
555,-0.48770329999999995,8.629319e-05,5.374748655203388e-07,5.374748655203388e-07,0.6560283687943262
556,-0.48783699999999997,8.45879e-05,5.268535115824073e-07,5.268535115824073e-07,0.6572104018912529
557,-0.487915,8.336831e-05,5.192573273268484e-07,5.192573273268484e-07,0.6583924349881797
558,-0.48799359999999997,8.218418e-05,5.118820047491502e-07,5.118820047491502e-07,0.6595744680851063
559,-0.4881196,8.121842e-05,5.058667939761457e-07,5.058667939761457e-07,0.6607565011820331
560,-0.48816800000000005,7.96304e-05,4.959758531505301e-07,4.959758531505301e-07,0.6619385342789598
561,-0.4883026,7.788574e-05,4.851092842025202e-07,4.851092842025202e-07,0.6631205673758865
