,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
154,-0.5625087,-0.0009776518,-6.089278536703965e-06,6.089278536703965e-06,0.2922201138519924
155,-0.5614852,-0.0009509999000000001,-5.923277878154183e-06,5.923277878154183e-06,0.29411764705882354
156,-0.5604568,-0.0009247298,-5.759655250867998e-06,5.759655250867998e-06,0.29601518026565465
157,-0.5594128,-0.0008986163000000001,-5.597008002565261e-06,5.597008002565261e-06,0.29791271347248577
158,-0.5583634,-0.0008736381,-5.441431940468817e-06,5.441431940468817e-06,0.2998102466793169
159,-0.5573289,-0.0008492328,-5.289424170962515e-06,5.289424170962515e-06,0.301707779886148
160,-0.5563076,-0.0008255161,-5.141705328454941e-06,5.141705328454941e-06,0.3036053130929791
161,-0.5552869,-0.0008015511,-4.992439955924444e-06,4.992439955924444e-06,0.3055028462998102
162,-0.5542564999999999,-0.0007783878,-4.848167950769608e-06,4.848167950769608e-06,0.3074003795066414
163,-0.5532588,-0.0007552008,-4.703748330787775e-06,4.703748330787775e-06,0.3092979127134725
164,-0.5522301,-0.0007331963000000001,-4.566693880971489e-06,4.566693880971489e-06,0.3111954459203036
165,-0.551183,-0.0007118321000000001,-4.433627522873594e-06,4.433627522873594e-06,0.31309297912713474
166,-0.5501503000000001,-0.0006902042,-4.298918716257599e-06,4.298918716257599e-06,0.31499051233396586
167,-0.5491332,-0.0006693942,-4.169304178291413e-06,4.169304178291413e-06,0.31688804554079697
168,-0.5481196,-0.00064771,-4.03424470860538e-06,4.03424470860538e-06,0.3187855787476281
169,-0.5471069000000001,-0.0006289892,-3.917642697920259e-06,3.917642697920259e-06,0.3206831119544592
170,-0.5460728,-0.0006095819,-3.796764840031208e-06,3.796764840031208e-06,0.3225806451612903
171,-0.5450413000000001,-0.0005908821,-3.680293627294059e-06,3.680293627294059e-06,0.32447817836812143
172,-0.5440209,-0.0005721639,-3.5637078106405916e-06,3.5637078106405916e-06,0.32637571157495254
